time	x_wt	x_voc	x_alpha	x_delta	x_ba1	x_ba2	x_ba45	R_wt	R_vac	R_boost	R_alpha	R_delta	R_omi	R_ba1	R_ba2	R_ba45	C_av	C_dv	C_ov	C_wtv	C_ov0	C_dv0	C_ab	C_db	C_ob	C_a2b	C_a45b	C_wtb	C_aa	C_da	C_oa	C_wta	C_ad	C_dd	C_od	C_wtd	C_ao	C_do	C_wto	C_oo	C_a1a1	C_a2a1	C_a45a1	C_a1a2	C_a2a2	C_a45a2
44593	1.795181176200426e-15	4.589885135137057e-06	2.743774250673611e-06	0.013753634330259012	0.8815021395464444	0.1047355832959108	1.3091679981805451e-06	0.0008255037956058334	0.13388300904847966	0.363758341735221	0.0018789232959882498	0.034515273526158005	0.0639498368951488	0.05983032963204935	0.004100849859210703		0.1553781341172997	0.11106700956978556	0.007615597531836468	0.1984354157188213	0.010212102990334232	0.18074691607784565	0.4412569007507832	0.4315890961010407	0.3945667276364165	0.40074903422504016	0.3150075021364124	0.4483208240378256	0.0018789232959882498	0.0005455161155121416	2.2998952100673335e-05	0.0009399369334457916	0.016933419893802645	0.034515273526158005	0.0019289438084713834	0.01814439369096564	0.0046710818072378	0.005952319840666025	0.003018386009157333	0.0639498368951488	0.05983032963204935	0.044658347374090024	0.03165343722121516	0.0023509218118140406	0.004100849859210703	0.0032850169226276977
44594	1.9802537829113526e-15	2.624101277944633e-06	1.9922228675034834e-06	0.01268912062767993	0.8756156357311008	0.11168904614994887	1.5811671229843782e-06	0.0008140834592005	0.13266121783211968	0.36528094851292353	0.0018553349792722416	0.03440456668000299	0.0657735813453494	0.06138857901912939	0.004366004172725072		0.15395456287148793	0.11007224848808649	0.007573627449719092	0.19666349955897636	0.010163136130905375	0.1796581145484429	0.4438866952085004	0.4340635438929407	0.3964916693980922	0.4027606499918885	0.31598986029727416	0.451066773860547	0.0018553349792722416	0.0005380122709506833	2.266976774886567e-05	0.0009273518647613415	0.016806989125319267	0.03440456668000299	0.0019060587425984916	0.018014753288758647	0.004778906070138551	0.0060903583195579675	0.003087644214011025	0.0657735813453494	0.06138857901912939	0.04574622054447025	0.03238109356711378	0.002498990036909606	0.004366004172725072	0.003494789662998963
44595	1.85070603244935e-15	1.588272268695709e-06	2.035141444862136e-06	0.0117751566830607	0.8692657683711184	0.11895363220367688	1.8193284286498628e-06	0.0008028156118289917	0.1312837558958353	0.366650298940083	0.0018320029151559917	0.0342930483042902	0.06791002589118961	0.06317887965058908	0.004711778780344991		0.15236407534999477	0.1089348518874075	0.007510045325373391	0.19470405595625095	0.010093761280818134	0.17845099789885485	0.44635733809236416	0.4363786477099633	0.39825911506867623	0.4046141975987004	0.316829786624366	0.4536539048268811	0.0018320029151559917	0.00053060639022735	2.2345120900574952e-05	0.0009149229678419419	0.016680871082205458	0.0342930483042902	0.0018834494893598082	0.017885344889112097	0.004912994371586225	0.006261744886441757	0.003173953149857942	0.06791002589118961	0.06317887965058908	0.04701264599647093	0.03323935744319655	0.0026950453752059788	0.004711778780344991	0.0037702674115789535
44596	-1.2029592376104666e-16	1.128921729705283e-06	2.9287525271495065e-06	0.01098168205066374	0.862423531367375	0.12658871639042887	2.012517275674929e-06	0.0007916983597182083	0.1307298861103913	0.3680789862784208	0.0018089256369600082	0.03417564843677002	0.06980935750574788	0.06474088006818375	0.005048771512300084		0.15168660859122757	0.10852477382580211	0.007537790000181833	0.1938372934269593	0.010105947173145152	0.1777358196733055	0.4489043465063523	0.4387673757966642	0.40009144385633505	0.40653391232056785	0.31772244729653604	0.4563195238825937	0.0018089256369600082	0.0005232976047576833	2.2024985978390406e-05	0.0009026489404017835	0.01655158928769559	0.03417564843677002	0.0018605494562276169	0.017752536618572318	0.005024961515410542	0.0064050729863797335	0.0032458823904673913	0.06980935750574788	0.06474088006818375	0.048095784490816224	0.03396011480506143	0.002884755207265569	0.005048771512300084	0.004037847105354638
44597	7.40282225014004e-16	9.77157742959402e-07	4.7914452485387615e-06	0.01027825210117685	0.8550627619245152	0.13465105964663113	2.1577246844074066e-06	0.0007807298290021251	0.13017951241431336	0.3687171838765296	0.0017861023800827584	0.03404942600574947	0.07134749684388562	0.06596254528371122	0.005364985016108082		0.15108771632402523	0.10804946656836549	0.007515965104569773	0.19321901536866634	0.010055887178703808	0.1766552146963607	0.4505855707219008	0.440297765159736	0.4010992883835777	0.4076229395506988	0.31788847186322544	0.45811435335005973	0.0017861023800827584	0.0005160855974578333	2.1709399913479077e-05	0.0008905291201245416	0.016417143249342816	0.03404942600574947	0.0018370347911261583	0.01761423733441821	0.005104220224219133	0.006506895113867491	0.0032965618880472836	0.07134749684388562	0.06596254528371122	0.04890819872810923	0.034479031519817134	0.0030608909067710017	0.005364985016108082	0.0042876866544572885
44598	3.3312652973213595e-16	9.703190262373698e-07	7.745594937824914e-06	0.009640922310157856	0.847179100353096	0.14316900320099757	2.2582217842982984e-06	0.0007699081656040917	0.12906201269728998	0.36842425446783084	0.00176353266484995	0.0339152047625414	0.0723991006762036	0.06677378702384464	0.005605210187930757		0.14982923896715264	0.10709952711048674	0.007447085751413326	0.1917407995975581	0.009969582213132827	0.17536134241326415	0.4512438720071726	0.4408144954636464	0.40113494964268837	0.40773224054550355	0.31719971160798377	0.4588799848759417	0.00176353266484995	0.0005089702828558833	2.1398424878786112e-05	0.0008785631133360751	0.016278126145188684	0.0339152047625414	0.0018130032188508084	0.01747106502003636	0.005140195605380133	0.006553775706572142	0.0033191321439376502	0.0723991006762036	0.06677378702384464	0.049395622797672935	0.03475649071258682	0.003190118251813641	0.005605210187930757	0.004474465795456256
44599	9.25349359958536e-18	1.028183436310976e-06	1.1842263866253369e-05	0.009055224452157179	0.8387922405959796	0.15213734328091716	2.3212236435805363e-06	0.0007592315351171251	0.12802567932369507	0.3690131871196165	0.0017412153143573	0.033777575646902556	0.0731339438216417	0.06734154859667092	0.005772211783130153		0.1486488941995337	0.10623257555950584	0.007395607213582699	0.19033410183152022	0.009902446009628993	0.17418432176371365	0.45288802507427284	0.44230469677316747	0.40209520712864033	0.4087744653015703	0.3173198044602767	0.4606403538043649	0.0017412153143573	0.0005019510578696917	2.1092062045611373e-05	0.0008667499231097584	0.01613771603210491	0.033777575646902556	0.0017889695082196084	0.01732633867060397	0.005148245281621917	0.0065651921150636505	0.0033235781033528083	0.0731339438216417	0.06734154859667092	0.04968999848455039	0.03489078615921539	0.003274346270103047	0.005772211783130153	0.00460059788082129
44600	6.107287887936031e-16	1.116117927083897e-06	1.7015899837960643e-05	0.00851470737924918	0.8299241483723948	0.16154065633052567	2.3559000646202407e-06	0.0007486981226826167	0.12711462527862405	0.369642745466136	0.0017191462792564584	0.03366107811528273	0.07647075415691308	0.07017509416109234	0.006275082838926179		0.1475854263199371	0.10549555928594574	0.0073707310600856675	0.18901880349551428	0.00986382574602425	0.17318139549676062	0.4545866520594306	0.44384692461445413	0.40310018799909536	0.4098624298689197	0.31747646464991724	0.46245713382117554	0.0017191462792564584	0.0004950251462526584	2.079006200643176e-05	0.0008550860205223748	0.01601277878249495	0.03366107811528273	0.0017676570291374667	0.01719767996200136	0.005383960920173225	0.006865561130764408	0.003475901817143259	0.07647075415691308	0.07017509416109234	0.051761450644803315	0.036340347212456846	0.0035612992534453966	0.006275082838926179	0.005002314671818814
44601	9.253436987666365e-18	1.217235807050253e-06	2.308964244713458e-05	0.00801691835467828	0.8205649947912356	0.17139140807823122	2.371897600713985e-06	0.0007383061328672916	0.1261961278824651	0.37041655629326425	0.001697336549363958	0.03352918555451458	0.07800120370600154	0.07134837364232637	0.00663200204927849		0.14652092474901554	0.10474509095185469	0.007339270401404009	0.18771654745615288	0.00981757065179745	0.17213753822032163	0.45645472649977387	0.4455548798637979	0.40425834381891274	0.411105502956967	0.3177647465189753	0.46444619561512784	0.001697336549363958	0.0004882012463345333	2.0493494132438033e-05	0.0008435812337576083	0.015878171812168267	0.03352918555451458	0.0017449792317718335	0.017058826151931	0.005459154807811984	0.0069622359659626334	0.003523935078257908	0.07800120370600154	0.07134837364232637	0.05252341910116104	0.036817461630834554	0.003758451786246166	0.00663200204927849	0.005283136284155846
44602	5.829648057980541e-16	1.3188329223015577e-06	2.9816311265732187e-05	0.007559365409958323	0.8106509302282541	0.1817561910001077	2.378217491319571e-06	0.0007280537895387666	0.1252086640861851	0.3710898157347425	0.001675774139269625	0.033394137208274256	0.07937444395546303	0.07235784032871	0.0069955169745309674		0.14539965831371846	0.10391544677180842	0.0072862995200287245	0.18638612689486977	0.009747342108562117	0.17095433105890637	0.45822104842600697	0.44716026002890397	0.4053135397357212	0.4122454069051206	0.3179600622929961	0.46633431651151497	0.001675774139269625	0.0004814705434586167	2.020140653477066e-05	0.0008322250132315416	0.015742345894008806	0.033394137208274256	0.0017223095192700497	0.016918603247212106	0.005519936305969408	0.007040613678165317	0.003562610726964066	0.07937444395546303	0.07235784032871	0.053154115715830785	0.03719665676296586	0.003958545387949681	0.0069955169745309674	0.005568662272654723
44603	6.014702988425396e-16	1.408833377797004e-06	3.692229815311933e-05	0.007137205248994767	0.8000725704828621	0.19274951080964683	2.3823269647766704e-06	0.0007179393357394332	0.1244395925763095	0.37157866012227664	0.00165445984240595	0.03326036670468486	0.08113271825683889	0.07364373228285499	0.0074675648046881316		0.1445394833618474	0.10326195741075372	0.007246043311219966	0.18541049558068687	0.009684733064741035	0.16981978777657317	0.45979248474418893	0.44857093980680146	0.4061779192107878	0.4131935309672207	0.3179856599097653	0.4680276636050103	0.00165445984240595	0.0004748339935478501	1.9913976531120467e-05	0.000821018171117825	0.015608356862992367	0.03326036670468486	0.0017001391359328499	0.016780204013989733	0.005613901384656949	0.007161103263912933	0.0036228437818775997	0.08113271825683889	0.07364373228285499	0.0539994638595652	0.037734213524543585	0.00422323407235622	0.0074675648046881316	0.0059426258937695375
44604	9.253380362039241e-17	1.4766905359348807e-06	4.412914921497187e-05	0.0067431143562142895	0.7887138784311412	0.20449501185805222	2.3895148412844986e-06	0.0007079610335592668	0.12393641402356707	0.37159682794633797	0.0016333900003064003	0.033122320467712206	0.0824794684402236	0.07459759550344898	0.007860181871366704		0.14399616156152956	0.1028239031509482	0.007222062742971683	0.18486322019525459	0.009632386928012967	0.16875024268462027	0.46085135225161533	0.44947269354768943	0.4065517512626548	0.41364759408710355	0.317579254796227	0.46920613832316366	0.0016333900003064003	0.0004682891698106417	1.9630990469202674e-05	0.0008099575825159417	0.015472388851664675	0.033122320467712206	0.0016778450369358165	0.016639642788761715	0.005671003845912233	0.007234806580643991	0.0036591338920028	0.0824794684402236	0.07459759550344898	0.0545812881787393	0.03807584723114555	0.004438472211322648	0.007860181871366704	0.006250396960715791
44605	0.0	1.5153168384548427e-06	5.115011037060149e-05	0.006368741275896962	0.7765009726151981	0.21707521813793942	2.402543756344813e-06	0.0006981171640069749	0.12307964981317863	0.3710688236227386	0.0016125629183322918	0.032978497682616285	0.08319775055995056	0.07503838008686976	0.008137527962607185		0.14306450233373652	0.10206972067882762	0.007154825495833624	0.18385797134560256	0.009540210937944093	0.1674459529632947	0.46131320942335136	0.449782057167682	0.4063557001166636	0.41352753271240233	0.3166721355907454	0.4697846200026215	0.0016125629183322918	0.00046183515889052494	1.935240933823507e-05	0.0007990418808929667	0.015333424605028833	0.032978497682616285	0.0016552611350432414	0.016495856407963607	0.005672705896760843	0.007238179239593959	0.003659450927350216	0.08319775055995056	0.07503838008686976	0.054758214690770614	0.038117458605051814	0.004582825018566355	0.008137527962607185	0.006462678143557916
44606	-1.665614120449701e-16	1.522604089627758e-06	5.768075584268874e-05	0.006006594678266879	0.7634321836531197	0.23049959671944126	2.4215892400582887e-06	0.0006884060268801334	0.12211985003886477	0.3707855331479722	0.001591972771631425	0.032832976356674176	0.083665652786979	0.07532190149063887	0.008321835164627053		0.1419960587857861	0.10124331161520216	0.007087623464357065	0.1826349172234416	0.0094520105987163	0.16616720055431936	0.4620541160256326	0.4503656654623598	0.40641709251266067	0.4136675761309147	0.31599021482051504	0.4706457737198062	0.001591972771631425	0.00045546791456915005	1.907783371697044e-05	0.00078826605033885	0.01519428238311001	0.032832976356674176	0.0016328425059029246	0.016351788744396398	0.005652724421484893	0.007213997969273318	0.0036457062433615252	0.083665652786979	0.07532190149063887	0.0548106648998686	0.03806738019568646	0.004670100930692382	0.008321835164627053	0.006597950573384539
44607	3.97898597224548e-16	1.5020434515772618e-06	6.34108823516036e-05	0.005651311509302935	0.7495711440140458	0.2447101871742148	2.4443766329040397e-06	0.0006788259406340416	0.12114106386883543	0.3708774539985816	0.0015716053896732663	0.03269137221452739	0.08484475367995818	0.07615491330814766	0.008667706486824168		0.1408915369469449	0.10041337255003303	0.007027136215478733	0.18133601169938132	0.009373213581070476	0.1649467938459083	0.46321912558058065	0.45136694088229934	0.4068726173262307	0.41420559011889296	0.3156530003564387	0.4719358023378117	0.0015716053896732663	0.00044917705644765	1.880613925754795e-05	0.0007776176918098251	0.015058825077071611	0.03269137221452739	0.0016112097252449	0.016211476310439028	0.005695412000342317	0.0072693255077705176	0.003672687980353683	0.08484475367995818	0.07615491330814766	0.05529375057920593	0.038336689863577474	0.004854621644985792	0.008667706486824168	0.006865561072298199
44608	-1.110422100409772e-16	1.4622182501631776e-06	6.807097495397509e-05	0.005299900924835924	0.7350090714082279	0.2596190280770985	2.4663966334106507e-06	0.0006693752422496668	0.12105680446861126	0.371158715185887	0.00155150892886345	0.03254694539649809	0.08570716592371436	0.07670639289038972	0.008978464069401665		0.14073172733473038	0.10041622001851518	0.007096856871120009	0.18106970591304353	0.009422243693521576	0.1644954548782759	0.4646027137191982	0.4525825070459873	0.40752795007576686	0.4149456535690606	0.31548973363659266	0.4734476849258093	0.00155150892886345	0.0004429997135486667	1.8541665867672657e-05	0.0007671397131755665	0.014922413978530044	0.03254694539649809	0.0015896047005383334	0.0160700745658163	0.005710145466985016	0.007289156878257368	0.003681524047329042	0.08570716592371436	0.07670639289038972	0.05555401108185717	0.0384409553954351	0.0050169068690329765	0.008978464069401665	0.007103622086100607
44609	1.85071863833237e-16	1.4150760447853702e-06	7.149671270673824e-05	0.004951335076502289	0.7198241540499188	0.27514911796859454	2.4811162327033e-06	0.0006600522871002918	0.12028314697086982	0.37118439388691177	0.001531638911145	0.03240324948390936	0.08693474582971755	0.07745206257229402	0.009460083022688985		0.13986961212919857	0.09975412850792269	0.007048997897786625	0.18009408823870474	0.009352222074679858	0.16334052969874066	0.46571183863454757	0.4535246190398097	0.40791753938502023	0.41541831085230024	0.31509226351453096	0.47468467779136536	0.001531638911145	0.00043690235902671664	1.828060154753204e-05	0.000756792812844975	0.014787498371517244	0.03240324948390936	0.0015684206169550585	0.01593014277056672	0.005756887872771066	0.0073495939823823506	0.0037111645502947168	0.08693474582971755	0.07745206257229402	0.05596548395301044	0.03865743826766089	0.0052816813287767765	0.009460083022688985	0.0074814197543109084
44610	1.2955147770558692e-16	1.3732203268525493e-06	7.367444089621624e-05	0.004606149684708686	0.7040671840390581	0.29124913841685995	2.4801981500792114e-06	0.000650855448817425	0.11958878581329667	0.37106602256476745	0.0015119999569467414	0.03225687591032583	0.08790782933520656	0.07795998410867473	0.00992500336679039		0.1391117727278404	0.09914746072134716	0.0069997342352393	0.17927864745466449	0.009277681463732066	0.1621615946698982	0.4666697544435651	0.4543152197941134	0.4081579138708015	0.41574103791758765	0.3145631915661866	0.47577095978779393	0.0015119999569467414	0.00043088897032687504	1.8023472957624267e-05	0.0007465813019438	0.01465173587931167	0.03225687591032583	0.0015472732989818248	0.01578923477756527	0.005781076064597734	0.0073813915182503005	0.003726164712941808	0.08790782933520656	0.07795998410867473	0.056188730607874576	0.03873464810842264	0.005534952842099371	0.00992500336679039	0.007844538824563341
44611	6.014945351688842e-16	1.346948236548905e-06	7.474060107134684e-05	0.004266334539805733	0.6877797360156036	0.30787538801839626	2.453876885929214e-06	0.0006417831191557916	0.11905176044616105	0.3706556151128028	0.0014925863486607998	0.03211039338886724	0.08887575452041496	0.078516389615904	0.010336226923808442		0.13854192806659918	0.09866831747444438	0.0069605507089251254	0.17872147504938743	0.00921002255678051	0.1610267514328976	0.46731213233621677	0.45479176971492424	0.4080940698812879	0.41575750313476445	0.31376701136469093	0.4765409561001693	0.0014925863486607998	0.00042495564718218336	1.7769896594489288e-05	0.000736500326440125	0.014516898555495816	0.03211039338886724	0.001526446457055725	0.015649202341925957	0.005804783642638225	0.00741255963312725	0.003740865825078109	0.08887575452041496	0.078516389615904	0.05644895954922625	0.0388396337038821	0.005754394142698362	0.010336226923808442	0.008162612561219466
44612	1.0086687730290668e-15	1.3420593163013333e-06	7.493683640987637e-05	0.003935252685988953	0.67102262962126	0.3249634470393693	2.391757654521534e-06	0.00063283370785735	0.11823759547450495	0.36987105888192606	0.0014733957577609915	0.03196075336297325	0.08929396596034332	0.07868677033478853	0.01058392717622265		0.13766622195746578	0.0979423874216954	0.006887999818500301	0.17779849637735112	0.00911176993679655	0.15971170453868033	0.46754744706683504	0.4548637689143869	0.40763984872173625	0.41538078172901916	0.31262877465810446	0.4769024301970011	0.0014733957577609915	0.0004191010899387083	1.751978989849062e-05	0.0007265480546886583	0.014380893182757775	0.03196075336297325	0.0015055969805515001	0.015507859444586934	0.005780395109495049	0.0073826594338104075	0.0037243435405404247	0.08929396596034332	0.07868677033478853	0.056405032648139834	0.038719867170233714	0.0058737315418941755	0.01058392717622265	0.008345511645641034
44613	-6.107581427522995e-16	1.3592494599432406e-06	7.454102454918231e-05	0.0036172659662825866	0.6538847727555744	0.342419776679722	2.284324412575341e-06	0.0006240056425147166	0.11733695940086837	0.36931420616311184	0.0014544196480900332	0.03181011107993848	0.08955265153536048	0.07876931041383725	0.010760008673362124		0.13667690811020095	0.09715458145798471	0.0068145233732371914	0.17669577223293872	0.009015605263124284	0.15841058400543728	0.4680424068774632	0.4551907428776613	0.40742484259165485	0.41524572080806915	0.31170087040210714	0.47752712689639626	0.0014544196480900332	0.00041331928235117493	1.7272528400113178e-05	0.0007167171613735916	0.014245208753920525	0.03181011107993848	0.0014849633133144418	0.015366761995128575	0.005742599426911135	0.007335704522102374	0.003699138540030167	0.08955265153536048	0.07876931041383725	0.056291864779563806	0.038549803376426585	0.005949073810159807	0.010760008673362124	0.008469049062312316
44614	1.8507932606432947e-17	1.395179390946822e-06	7.379553514017656e-05	0.003317127775825913	0.6364630022762368	0.3601425539177892	2.1253156169495723e-06	0.000615297368433975	0.11656404689191437	0.3690587885515109	0.0014356455849208	0.03166080385524056	0.09038143903347116	0.07922479298685316	0.011133117451060708		0.13581507184592354	0.09649257808193783	0.006764614691417784	0.17571775072699714	0.008944193687942857	0.15725944058700633	0.4688790782390313	0.4558538138341333	0.40752631318594773	0.4154302542897356	0.31105076786284935	0.4784977820740477	0.0014356455849208	0.0004076012642867084	1.702715393752849e-05	0.0007069968830921416	0.014111453135168884	0.03166080385524056	0.0014648013773351665	0.015227590736810057	0.0057553662511367	0.007352888528686101	0.0037067989802911914	0.09038143903347116	0.07922479298685316	0.05647135343407695	0.038597416474950345	0.006143173640027484	0.011133117451060708	0.008754069359792633
44615	-3.979222237618043e-16	1.4444611708338108e-06	7.284949950051757e-05	0.003039471365096862	0.6188311350961626	0.3780531846915014	1.914886568230411e-06	0.0006067073484964167	0.1158607542500506	0.36882274201779525	0.0014171288877358331	0.0315104500815736	0.09085121365052441	0.07941194915740431	0.011415556203677193		0.13502831579156124	0.09589360529758702	0.006723123226320117	0.17482373661237285	0.008880797598288241	0.15615941751672213	0.469745144361774	0.4565439846691916	0.4076492103687188	0.41563687583965364	0.31041956742082605	0.4794997627965978	0.0014171288877358331	0.0004019897114981583	1.6788645001033448e-05	0.0006974365720154251	0.013977986539283026	0.0315104500815736	0.001444840319499983	0.015088633869679383	0.005736851201476201	0.0073303450560568495	0.0036941571890387833	0.09085121365052441	0.07941194915740431	0.05643936820717151	0.03848905351755685	0.006281377057799174	0.011415556203677193	0.00896384090111775
44616	-2.776208317240537e-16	1.5014121809707384e-06	7.172760874493972e-05	0.0027885718942343624	0.6010252966513193	0.3961112392366187	1.6631969020341162e-06	0.0005982340630203166	0.11513341086539625	0.36853933911305786	0.0013988167996172582	0.03135954533162407	0.0916302211926286	0.07975489419355657	0.011851341629636617		0.13422527749849747	0.09526437926672308	0.006672743558479043	0.1739343510454707	0.008807712204819343	0.15500483855026015	0.4705666135448034	0.4571880462558202	0.4077236686003105	0.4157951275652227	0.30974612628090964	0.48045853744099537	0.0013988167996172582	0.0003964448636169583	1.6552469923417934e-05	0.0006879896635892499	0.013845151603429433	0.03135954533162407	0.0014251317456750916	0.01495025021439969	0.005745864831566617	0.007342712059904533	0.003699415483917667	0.0916302211926286	0.07975489419355657	0.05652941571793083	0.038471953507170566	0.00651159524673445	0.011851341629636617	0.009299008783850933
44617	-3.60907368278715e-16	1.5607958942399588e-06	7.03317439952905e-05	0.0025682034198113513	0.5830583784070584	0.4143001319148905	1.393718350359735e-06	0.0005898760096216333	0.11444423986055396	0.36811664420803497	0.0013807172607869496	0.031208028598775802	0.09241489849596383	0.08009433750572428	0.012296296132759116		0.13348105846653838	0.09465457537514521	0.006617074080615258	0.17315316332411226	0.008727012739405184	0.15380756331046794	0.4712414376536273	0.45768504872213683	0.40765339787599314	0.41580789620419795	0.3089462490374422	0.4812712969049453	0.0013807172607869496	0.0003909733146418833	1.6319458180407322e-05	0.0006786635010037418	0.013712907118612084	0.031208028598775802	0.0014056648705789334	0.01481239769686885	0.005755540258399458	0.0073558981244848665	0.003705117553561791	0.09241489849596383	0.08009433750572428	0.05661615354690355	0.038453125176740995	0.006746136593248916	0.012296296132759116	0.009640833117853008
44618	-3.609071559115291e-16	1.6176420266822609e-06	6.847363295983433e-05	0.0023812296820182907	0.5649539528155837	0.432593581180491	1.1450469208324985e-06	0.0005816317030745917	0.11384210388191168	0.36742458829699465	0.001362824462470925	0.031055510977375037	0.09302797988160588	0.08032040536644752	0.012683046074371993		0.13284660798862166	0.09411030091208993	0.006563711993135567	0.1725347682355487	0.008646226133038384	0.1526122689489306	0.4716251401982303	0.4578920898765122	0.40730214049416497	0.41553775262981524	0.3079008593661736	0.48179247033732886	0.001362824462470925	0.0003855711725535334	1.6089226946846486e-05	0.0006694532303756083	0.013580986626600485	0.031055510977375037	0.0013863926137561583	0.014674798894799898	0.005750369950757756	0.007350220038597901	0.0037011914209095255	0.09302797988160588	0.08032040536644752	0.05661337311861223	0.03836878240265559	0.006944218415024917	0.012683046074371993	0.009933944236506025
44619	8.328613046361021e-17	1.666984912095919e-06	6.592896841588462e-05	0.0022287749177343358	0.5467747974463135	0.45092786223532977	9.69447294313364e-07	0.0005734996751717666	0.11289908534291739	0.36644667009568416	0.0013451391129294498	0.03090162584216451	0.09330083687427737	0.08035365869693378	0.012922510337061157		0.13180445964197116	0.09328793514557737	0.006484803784727975	0.17134762503981552	0.008546239125988234	0.15130434000724038	0.4716989587532287	0.45779064090884997	0.4066524096362834	0.41496702336553465	0.3065951609514064	0.4820031396631628	0.0013451391129294498	0.00038023952570540834	1.5861967610911205e-05	0.0006603597920852917	0.013449139832149	0.03090162584216451	0.001367270885504075	0.014537193177301637	0.005715782499204475	0.007307176954472566	0.0036781769875449915	0.09330083687427737	0.08035365869693378	0.05645899401165697	0.03817316216811158	0.007052132480757809	0.012922510337061157	0.010105265891843133
44620	-2.498578166619829e-16	1.7044785017360219e-06	6.249796423697517e-05	0.002109292991486961	0.5286224907428662	0.46920308742394207	9.263989662928443e-07	0.0005654784745836334	0.11219489517294344	0.36621634588704927	0.0013276544202058085	0.030747124100606458	0.09342838931886588	0.08031464234517101	0.013089015553882135		0.1310494149935605	0.09265940800675652	0.0064233647856494006	0.17056627987783046	0.008459704588743474	0.15007841901814414	0.47260827386180865	0.45851369461840435	0.40678554156214103	0.41518611501546326	0.30597727633590105	0.48305736827846363	0.0013276544202058085	0.00037497375166137503	1.5637213136043566e-05	0.0006513774801317084	0.013317884764919331	0.030747124100606458	0.0013483801364698002	0.014400122587220725	0.005669170637910449	0.007248835292280791	0.0036473770065611508	0.09342838931886588	0.08031464234517101	0.05624808185901122	0.037936920413272686	0.007115304091032956	0.013089015553882135	0.010216140086711959
44621	1.4806351612581711e-16	1.7282049730912985e-06	5.805705758668287e-05	0.0020181623251462593	0.5106038159641649	0.48731716554073934	1.0709073896227263e-06	0.0005575666667181167	0.11141501060809689	0.3653958989147173	0.0013103633332901831	0.030592579859896354	0.09387587929443349	0.08043022032311008	0.013420770895187019		0.13020731141294026	0.09196641406409085	0.006354697698202967	0.16967257635951083	0.0083672863370056	0.14881937569724002	0.47287095241799665	0.4585950493958555	0.406301962792795	0.4147837420190416	0.30481974741886697	0.4834618772416774	0.0013103633332901831	0.0003697690492610834	1.541447899466884e-05	0.0006425003736889583	0.013187615735715698	0.030592579859896354	0.0013297802583072	0.014264000129940384	0.005651365051827717	0.0072270184965432934	0.003635311577905458	0.09387587929443349	0.08043022032311008	0.05615889422501064	0.037792095748087416	0.007278076982018233	0.013420770895187019	0.01046240907429241
44622	-3.2388821036529604e-16	1.740861779684444e-06	5.259318859698749e-05	0.0019482392047196464	0.49278579594409194	0.5052101915245132	1.4392762989150162e-06	0.0005497628335797417	0.11076065317572688	0.364669843774069	0.0012933023088048667	0.03043861880738152	0.09468618347378072	0.08070961989105095	0.01395150741489605		0.1294954167349453	0.09139240231711726	0.006305800242941299	0.16891658193125678	0.00829487772292679	0.14768212530079672	0.4732450031917805	0.458784578308068	0.405917633424221	0.4144818194169327	0.3037509825175529	0.4839803803092813	0.0012933023088048667	0.00036465377177656013	1.519709101393178e-05	0.000633761153878875	0.013058760675239275	0.03043861880738152	0.0013115361717777748	0.014129274112559799	0.005665781483516333	0.007246074084357901	0.003644191150296667	0.09468618347378072	0.08070961989105095	0.056198367627308336	0.03774359041514598	0.007560356008521792	0.01395150741489605	0.010871474673746474
44623	-4.719507549534257e-16	1.7506867273688367e-06	4.622152618272863e-05	0.0018912529479246545	0.47517360751621274	0.5228851296614225	2.0376615304248412e-06	0.0005420655736283333	0.11005047996803922	0.36390466689369627	0.0012764340729472083	0.030283393462178915	0.09528742346754078	0.08084756097417402	0.01441459873314209		0.1287294211308164	0.0907618719408067	0.006245371886967058	0.1681114715141838	0.008210542119655115	0.14647637304328695	0.4735824730676421	0.45893590220751995	0.40549283022363686	0.41413944955514964	0.30264852047298924	0.48446383161589823	0.0012764340729472083	0.00035960003592880085	1.4981887674782173e-05	0.0006251270686419833	0.012930046986040548	0.030283393462178915	0.00129343749848185	0.013994616279224806	0.005662032116288574	0.00724205678108491	0.003641282518656233	0.09528742346754078	0.08084756097417402	0.056126553083142634	0.037613579905558865	0.0078002300779900745	0.01441459873314209	0.011223911994081024
44624	-5.182205801194892e-16	1.7699120923611442e-06	3.9191022843506734e-05	0.0018395066608546604	0.4577316750600667	0.5403850187141633	2.8386299799719125e-06	0.000534473501638075	0.10956229218993374	0.3630856278516077	0.0012597678309896334	0.030128017979532074	0.09605904773682451	0.08105216325539365	0.014981372305522758		0.12819978308581412	0.09033667330554768	0.006216685145262299	0.16757142606021525	0.008157517006526716	0.1454606685894805	0.4738668936912353	0.459032723486686	0.4050120480594837	0.413740983471534	0.3014989554174558	0.48489565258908884	0.0012597678309896334	0.0003546154456978043	1.4769808896997699e-05	0.0006166066414586167	0.012802241025370168	0.030128017979532074	0.0012756050083782666	0.013860828206179373	0.005673517037652408	0.007257355411722659	0.0036482818506418757	0.09605904773682451	0.08105216325539365	0.05610714390698123	0.03752343033650393	0.008101564779669276	0.014981372305522758	0.011660603513442773
