FLAI_time	date	location	total_cases	new_cases	total_deaths	new_deaths	population	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	total_vaccinations_per_hundred
44442	2021-09-04	Russia	6894113.0	18400.0	183117.0	776.0	145912022.0	30.44	26.13		56.58
44443	2021-09-05	Russia	6912375.0	18262.0	183896.0	779.0	145912022.0	30.49	26.26		56.75
44444	2021-09-06	Russia	6929862.0	17487.0	184672.0	776.0	145912022.0	30.53	26.3		56.83
44445	2021-09-07	Russia	6946922.0	17060.0	185447.0	775.0	145912022.0	30.74	26.58		57.32
44446	2021-09-08	Russia	6964595.0	17673.0	186224.0	777.0	145912022.0	30.78	26.66		57.44
44447	2021-09-09	Russia	6982628.0	18033.0	186999.0	775.0	145912022.0	30.89	26.88		57.78
44448	2021-09-10	Russia	7000636.0	18008.0	187768.0	769.0	145912022.0	31.15	27.05		58.2
44449	2021-09-11	Russia	7019200.0	18564.0	188546.0	778.0	145912022.0	31.2	27.13		58.33
44450	2021-09-12	Russia	7037435.0	18235.0	189319.0	773.0	145912022.0	31.25	27.2		58.45
44451	2021-09-13	Russia	7055296.0	17861.0	190031.0	712.0	145912022.0	31.63	27.3		58.92
44452	2021-09-14	Russia	7072825.0	17529.0	190793.0	762.0	145912022.0	31.64	27.35		58.99
44453	2021-09-15	Russia	7091368.0	18543.0	191566.0	773.0	145912022.0	31.82	27.51		59.33
44454	2021-09-16	Russia	7110656.0	19288.0	192340.0	774.0	145912022.0	31.94	27.66		59.59
44455	2021-09-17	Russia	7130245.0	19589.0	193111.0	771.0	145912022.0	32.04	27.77		59.81
44456	2021-09-18	Russia	7150244.0	19999.0	193891.0	780.0	145912022.0				
44457	2021-09-19	Russia	7170069.0	19825.0	194671.0	780.0	145912022.0	32.08	28.05		60.13
44458	2021-09-20	Russia	7189445.0	19376.0	195438.0	767.0	145912022.0	32.16	28.08		60.24
44459	2021-09-21	Russia	7208241.0	18796.0	196235.0	797.0	145912022.0	32.27	28.13		60.41
44460	2021-09-22	Russia	7227549.0	19308.0	197032.0	797.0	145912022.0	32.41	28.29		60.7
44461	2021-09-23	Russia	7248572.0	21023.0	197834.0	802.0	145912022.0				
44462	2021-09-24	Russia	7269514.0	20942.0	198644.0	810.0	145912022.0	32.53	28.48	0.45	61.02
44463	2021-09-25	Russia	7291097.0	21583.0	199450.0	806.0	145912022.0	32.59	28.55	0.45	61.14
44464	2021-09-26	Russia	7313112.0	22015.0	200245.0	795.0	145912022.0	32.62	28.58	0.45	61.2
44465	2021-09-27	Russia	7334843.0	21731.0	201015.0	770.0	145912022.0	32.78	28.65	0.46	61.43
44466	2021-09-28	Russia	7355883.0	21040.0	201854.0	839.0	145912022.0	32.81	28.67	0.47	61.48
44467	2021-09-29	Russia	7377774.0	21891.0	202700.0	846.0	145912022.0	32.87	28.82	0.5	61.69
44468	2021-09-30	Russia	7401104.0	23330.0	203549.0	849.0	145912022.0	32.95	28.93	0.5	61.89
44469	2021-10-01	Russia	7425057.0	23953.0	204424.0	875.0	145912022.0	33.13	29.01	0.51	62.14
44470	2021-10-02	Russia	7449689.0	24632.0	205297.0	873.0	145912022.0	33.26	29.11	0.52	62.38
44471	2021-10-03	Russia	7474850.0	25161.0	206179.0	882.0	145912022.0	33.32	29.15	0.56	62.47
44472	2021-10-04	Russia	7500000.0	25150.0	207056.0	877.0	145912022.0	33.35	29.19	0.57	62.53
44473	2021-10-05	Russia	7524465.0	24465.0	207932.0	876.0	145912022.0	33.4	29.31	0.58	62.71
44474	2021-10-06	Russia	7548944.0	24479.0	208842.0	910.0	145912022.0	33.51	29.68	0.59	63.18
44475	2021-10-07	Russia	7575825.0	26881.0	209752.0	910.0	145912022.0	33.68	30.67	0.59	64.35
44476	2021-10-08	Russia	7602386.0	26561.0	210673.0	921.0	145912022.0	33.74	30.76	0.63	64.5
44477	2021-10-09	Russia	7631034.0	28648.0	211627.0	954.0	145912022.0	33.82	30.8	0.66	64.62
44478	2021-10-10	Russia	7658923.0	27889.0	212576.0	949.0	145912022.0	33.9	30.86	0.66	64.76
44479	2021-10-11	Russia	7687559.0	28636.0	213522.0	946.0	145912022.0	33.97	30.91	0.66	64.88
44480	2021-10-12	Russia	7714973.0	27414.0	214476.0	954.0	145912022.0	34.05	30.91	0.68	64.96
44481	2021-10-13	Russia	7742899.0	27926.0	215438.0	962.0	145912022.0	34.16	31.05		65.21
44482	2021-10-14	Russia	7773388.0	30489.0	216403.0	965.0	145912022.0	34.25	31.09	0.73	65.34
44483	2021-10-15	Russia	7804750.0	31362.0	217382.0	979.0	145912022.0	34.39	31.32	0.82	65.71
44484	2021-10-16	Russia	7837101.0	32351.0	218362.0	980.0	145912022.0				
44485	2021-10-17	Russia	7870529.0	33428.0	219342.0	980.0	145912022.0				
44486	2021-10-18	Russia	7903963.0	33434.0	220323.0	981.0	145912022.0				
44487	2021-10-19	Russia	7936798.0	32835.0	221314.0	991.0	145912022.0				
44488	2021-10-20	Russia	7969960.0	33162.0	222320.0	1006.0	145912022.0	35.61			68.11
44489	2021-10-21	Russia	8005376.0	35416.0	223331.0	1011.0	145912022.0	35.65		1.03	68.15
44490	2021-10-22	Russia	8041581.0	36205.0	224369.0	1038.0	145912022.0	35.95		1.06	68.56
44491	2021-10-23	Russia	8078309.0	36728.0	225417.0	1048.0	145912022.0	36.23		1.06	69.06
44492	2021-10-24	Russia	8112999.0	34690.0	226464.0	1047.0	145912022.0				
44493	2021-10-25	Russia	8149946.0	36947.0	227506.0	1042.0	145912022.0				
44494	2021-10-26	Russia	8185400.0	35454.0	228581.0	1075.0	145912022.0				
44495	2021-10-27	Russia	8220975.0	35575.0	229672.0	1091.0	145912022.0				
44496	2021-10-28	Russia	8260045.0	39070.0	230786.0	1114.0	145912022.0	36.99	32.3	1.13	70.2
44497	2021-10-29	Russia	8298850.0	38805.0	231931.0	1145.0	145912022.0	37.43	32.37	1.16	70.74
44498	2021-10-30	Russia	8338053.0	39203.0	233063.0	1132.0	145912022.0	37.84	32.53	1.18	71.32
44499	2021-10-31	Russia	8377984.0	39931.0	234194.0	1131.0	145912022.0	38.01	32.62	1.19	71.59
44500	2021-11-01	Russia	8417305.0	39321.0	235318.0	1124.0	145912022.0	38.17	32.68	1.19	71.81
44501	2021-11-02	Russia	8455232.0	37927.0	236462.0	1144.0	145912022.0	38.51	32.86	1.23	72.36
44502	2021-11-03	Russia	8494589.0	39357.0	237619.0	1157.0	145912022.0	38.85	33.04	1.34	73.0
44503	2021-11-04	Russia	8533706.0	39117.0	238784.0	1165.0	145912022.0	39.47	33.8	1.35	74.35
44504	2021-11-05	Russia	8573323.0	39617.0	239943.0	1159.0	145912022.0				
44505	2021-11-06	Russia	8613533.0	40210.0	241095.0	1152.0	145912022.0				
44506	2021-11-07	Russia	8651561.0	38028.0	242241.0	1146.0	145912022.0	39.75	33.98	1.4	74.59
44507	2021-11-08	Russia	8689818.0	38257.0	243405.0	1164.0	145912022.0	39.82	34.02	1.4	74.71
44508	2021-11-09	Russia	8727817.0	37999.0	244588.0	1183.0	145912022.0	40.24	34.22	1.46	75.4
44509	2021-11-10	Russia	8764713.0	36896.0	245794.0	1206.0	145912022.0	40.44	34.35	1.5	75.76
44510	2021-11-11	Russia	8804297.0	39584.0	247000.0	1206.0	145912022.0	40.81	34.56	1.58	76.42
44511	2021-11-12	Russia	8843238.0	38941.0	248203.0	1203.0	145912022.0	41.23	34.67	1.6	76.97
44512	2021-11-13	Russia	8881306.0	38068.0	249415.0	1212.0	145912022.0	41.51	34.95	1.65	77.57
44513	2021-11-14	Russia	8918926.0	37620.0	250609.0	1194.0	145912022.0	41.92	35.08	1.67	78.13
44514	2021-11-15	Russia	8956136.0	37210.0	251796.0	1187.0	145912022.0	42.16	35.21	1.68	78.51
44515	2021-11-16	Russia	8991748.0	35612.0	253009.0	1213.0	145912022.0	42.46	35.45	1.72	79.07
44516	2021-11-17	Russia	9027163.0	35415.0	254229.0	1220.0	145912022.0	42.9	35.8	1.79	79.93
44517	2021-11-18	Russia	9063318.0	36155.0	255448.0	1219.0	145912022.0	43.1	35.99	1.9	80.43
44518	2021-11-19	Russia	9099253.0	35935.0	256669.0	1221.0	145912022.0	43.37	36.2	1.94	80.92
44519	2021-11-20	Russia	9135149.0	35896.0	257891.0	1222.0	145912022.0	43.52	36.72		82.08
44520	2021-11-21	Russia	9170898.0	35749.0	259107.0	1216.0	145912022.0				
44521	2021-11-22	Russia	9205431.0	34533.0	260319.0	1212.0	145912022.0	43.93	36.98	2.38	82.66
44522	2021-11-23	Russia	9238330.0	32899.0	261526.0	1207.0	145912022.0	44.08	37.07	2.4	82.92
44523	2021-11-24	Russia	9270885.0	32555.0	262733.0	1207.0	145912022.0	44.39	37.43	2.49	83.64
44524	2021-11-25	Russia	9303751.0	32866.0	263934.0	1201.0	145912022.0	44.72	37.65	2.63	84.33
44525	2021-11-26	Russia	9337575.0	33824.0	265134.0	1200.0	145912022.0	45.13	38.03	2.82	85.26
44526	2021-11-27	Russia	9370694.0	33119.0	266337.0	1203.0	145912022.0	45.24	38.36	2.86	85.73
44527	2021-11-28	Russia	9403480.0	32786.0	267527.0	1190.0	145912022.0	45.37	38.46	2.95	86.08
44528	2021-11-29	Russia	9436650.0	33170.0	268705.0	1178.0	145912022.0	45.41	38.62	2.95	86.28
44529	2021-11-30	Russia	9468640.0	31990.0	269900.0	1195.0	145912022.0	45.74	38.85	3.03	86.91
44530	2021-12-01	Russia	9500836.0	32196.0	271091.0	1191.0	145912022.0	45.93	39.09	3.1	87.41
44531	2021-12-02	Russia	9533593.0	32757.0	272279.0	1188.0	145912022.0	46.1	39.47	3.16	88.03
44532	2021-12-03	Russia	9565909.0	32316.0	273463.0	1184.0	145912022.0	46.24	39.66	3.2	88.4
44533	2021-12-04	Russia	9598283.0	32374.0	274648.0	1185.0	145912022.0	46.6	40.08	3.3	89.28
44534	2021-12-05	Russia	9630296.0	32013.0	275824.0	1176.0	145912022.0	46.62	40.23	3.38	89.53
44535	2021-12-06	Russia	9661865.0	31569.0	276979.0	1155.0	145912022.0	46.68	40.3		89.66
44536	2021-12-07	Russia	9692411.0	30546.0	278131.0	1152.0	145912022.0	46.98	40.54	3.39	90.2
44537	2021-12-08	Russia	9722639.0	30228.0	279280.0	1149.0	145912022.0	47.13	40.82	3.63	90.83
44538	2021-12-09	Russia	9752340.0	29701.0	280427.0	1147.0	145912022.0	47.26	41.11	3.66	91.27
44539	2021-12-10	Russia	9782723.0	30383.0	281571.0	1144.0	145912022.0	47.37	41.23	3.67	91.51
44540	2021-12-11	Russia	9812538.0	29815.0	282713.0	1142.0	145912022.0	47.8	41.78	3.81	92.63
44541	2021-12-12	Russia	9842021.0	29483.0	283815.0	1102.0	145912022.0	47.98	42.06	3.87	93.11
44542	2021-12-13	Russia	9871229.0	29208.0	284909.0	1094.0	145912022.0	48.09	42.1	3.88	93.27
44543	2021-12-14	Russia	9899139.0	27910.0	286023.0	1114.0	145912022.0	48.33	42.38	3.97	93.87
44544	2021-12-15	Russia	9927150.0	28011.0	287135.0	1112.0	145912022.0	48.43	42.51	3.99	94.11
44545	2021-12-16	Russia	9955308.0	28158.0	288240.0	1105.0	145912022.0	48.46	42.54	3.99	94.19
44546	2021-12-17	Russia	9982735.0	27427.0	289292.0	1052.0	145912022.0	48.66	43.01	4.08	94.93
44547	2021-12-18	Russia	10009866.0	27131.0	290340.0	1048.0	145912022.0	49.02	43.35	4.09	95.65
44548	2021-12-19	Russia	10037546.0	27680.0	291336.0	996.0	145912022.0	49.2	43.58	4.1	96.06
44549	2021-12-20	Russia	10064290.0	26744.0	292331.0	995.0	145912022.0	49.25	43.66	4.1	96.12
44550	2021-12-21	Russia	10089945.0	25655.0	293329.0	998.0	145912022.0	49.54	44.23	4.45	97.33
44551	2021-12-22	Russia	10114983.0	25038.0	294322.0	993.0	145912022.0	49.56	44.24	4.54	97.46
44552	2021-12-23	Russia	10140429.0	25446.0	295296.0	974.0	145912022.0	49.67	44.48	4.67	97.83
44553	2021-12-24	Russia	10164951.0	24522.0	296268.0	972.0	145912022.0	49.73	44.61	4.68	98.03
44554	2021-12-25	Russia	10189722.0	24771.0	297223.0	955.0	145912022.0	49.9	44.84	4.72	98.48
44555	2021-12-26	Russia	10213265.0	23543.0	298165.0	942.0	145912022.0				
44556	2021-12-27	Russia	10236301.0	23036.0	299077.0	912.0	145912022.0	49.96	44.89	4.74	98.6
44557	2021-12-28	Russia	10258052.0	21751.0	299983.0	906.0	145912022.0	50.08	45.13	4.76	98.98
44558	2021-12-29	Russia	10279009.0	20957.0	300886.0	903.0	145912022.0	50.53	45.7	5.03	100.17
44559	2021-12-30	Russia	10299923.0	20914.0	301791.0	905.0	145912022.0				
44560	2021-12-31	Russia	10320405.0	20482.0	302671.0	880.0	145912022.0	50.6	45.76	5.06	100.31
44561	2022-01-01	Russia	10340011.0	19606.0	303496.0	825.0	145912022.0		45.92	5.06	100.56
44562	2022-01-02	Russia	10358099.0	18088.0	304284.0	788.0	145912022.0				
44563	2022-01-03	Russia	10374292.0	16193.0	305096.0	812.0	145912022.0			5.07	100.56
44564	2022-01-04	Russia	10390052.0	15760.0	305906.0	810.0	145912022.0				
44565	2022-01-05	Russia	10405684.0	15632.0	306710.0	804.0	145912022.0				
44566	2022-01-06	Russia	10420863.0	15179.0	307488.0	778.0	145912022.0	50.63	45.93	5.13	100.58
44567	2022-01-07	Russia	10437471.0	16608.0	308258.0	770.0	145912022.0	50.81	46.01	5.13	100.85
44568	2022-01-08	Russia	10453895.0	16424.0	309041.0	783.0	145912022.0	50.82	46.03	5.13	100.88
44569	2022-01-09	Russia	10470006.0	16111.0	309787.0	746.0	145912022.0	50.88	46.1	5.14	101.01
44570	2022-01-10	Russia	10485705.0	15699.0	310513.0	726.0	145912022.0	50.9	46.19	5.15	101.13
44571	2022-01-11	Russia	10503101.0	17396.0	311281.0	768.0	145912022.0	50.97	46.41	5.37	101.65
44572	2022-01-12	Russia	10520898.0	17797.0	312010.0	729.0	145912022.0	51.06	46.62	5.41	101.98
44573	2022-01-13	Russia	10541870.0	20972.0	312733.0	723.0	145912022.0	51.19	47.0	5.46	102.54
44574	2022-01-14	Russia	10565484.0	23614.0	313458.0	725.0	145912022.0	51.19		5.47	102.56
44575	2022-01-15	Russia	10592433.0	26949.0	314166.0	708.0	145912022.0	51.23	47.03	5.49	102.64
44576	2022-01-16	Russia	10621410.0	28977.0	314838.0	672.0	145912022.0	51.31	47.09	5.5	102.79
44577	2022-01-17	Russia	10651867.0	30457.0	315495.0	657.0	145912022.0	51.36	47.11	5.53	102.87
44578	2022-01-18	Russia	10682826.0	30959.0	316168.0	673.0	145912022.0	51.48	47.26	5.75	103.34
44579	2022-01-19	Russia	10716397.0	33571.0	316852.0	684.0	145912022.0				
44580	2022-01-20	Russia	10754905.0	38508.0	317523.0	671.0	145912022.0				
44581	2022-01-21	Russia	10804032.0	49127.0	318200.0	677.0	145912022.0	51.63	47.31	6.05	103.62
44582	2022-01-22	Russia	10860799.0	56767.0	318869.0	669.0	145912022.0	51.88	47.5	6.1	104.1
44583	2022-01-23	Russia	10923494.0	62695.0	319536.0	667.0	145912022.0	51.89	47.5	6.1	104.13
44584	2022-01-24	Russia	10988027.0	64533.0	320178.0	642.0	145912022.0	51.98		6.28	104.49
44585	2022-01-25	Russia	11055246.0	67219.0	320844.0	666.0	145912022.0	52.0		6.28	104.52
44586	2022-01-26	Russia	11129318.0	74072.0	321484.0	640.0	145912022.0	52.1	47.57	6.6	104.8
44587	2022-01-27	Russia	11217423.0	88105.0	322135.0	651.0	145912022.0				
44588	2022-01-28	Russia	11314707.0	97284.0	322796.0	661.0	145912022.0	52.3	47.64	6.68	105.14
44589	2022-01-29	Russia	11427009.0	112302.0	323452.0	656.0	145912022.0	52.4	47.69	6.7	105.31
44590	2022-01-30	Russia	11547333.0	120324.0	324060.0	608.0	145912022.0	52.47	47.77	6.82	105.6
44591	2022-01-31	Russia	11670366.0	123033.0	324672.0	612.0	145912022.0	52.49	47.85	6.93	105.8
44592	2022-02-01	Russia	11795059.0	124693.0	325321.0	649.0	145912022.0	52.54	47.95	7.01	106.04
44593	2022-02-02	Russia	11936064.0	141005.0	325986.0	665.0	145912022.0	52.59	47.98	7.05	106.16
44594	2022-02-03	Russia	12090707.0	154643.0	326642.0	656.0	145912022.0	52.63	48.03	7.07	106.27
44595	2022-02-04	Russia	12257664.0	166957.0	327310.0	668.0	145912022.0	52.73	48.13	7.09	106.49
44596	2022-02-05	Russia	12433643.0	175979.0	328014.0	704.0	145912022.0	52.85	48.19	7.1	106.67
44597	2022-02-06	Russia	12612259.0	178616.0	328664.0	650.0	145912022.0	52.9	48.2	7.11	106.74
44598	2022-02-07	Russia	12782791.0	170532.0	329264.0	600.0	145912022.0	52.91	48.21	7.11	106.76
44599	2022-02-08	Russia	12946888.0	164097.0	329951.0	687.0	145912022.0	53.14	48.37	7.16	107.21
44600	2022-02-09	Russia	13128679.0	181791.0	330609.0	658.0	145912022.0	53.22	48.46	7.22	107.43
44601	2022-02-10	Russia	13323972.0	195293.0	331300.0	691.0	145912022.0	53.3		7.29	107.63
44602	2022-02-11	Russia	13526183.0	202211.0	332010.0	710.0	145912022.0	53.32	48.46	7.57	107.88
44603	2022-02-12	Russia	13728138.0	201955.0	332727.0	717.0	145912022.0	53.35	48.59	7.57	108.05
44604	2022-02-13	Russia	13923951.0	195813.0	333421.0	694.0	145912022.0	53.42	48.64	7.58	108.18
44605	2022-02-14	Russia	14102736.0	178785.0	334093.0	672.0	145912022.0	53.45	48.8	7.59	108.37
44606	2022-02-15	Russia	14267875.0	165139.0	334785.0	692.0	145912022.0	53.49	48.88	7.67	108.57
44607	2022-02-16	Russia	14445698.0	177823.0	335521.0	736.0	145912022.0	53.59	48.96	8.03	109.11
44608	2022-02-17	Russia	14624423.0	178725.0	336299.0	778.0	145912022.0	53.65	49.07		110.22
44609	2022-02-18	Russia	14802439.0	178016.0	337074.0	775.0	145912022.0				
44610	2022-02-19	Russia	14979363.0	176924.0	337860.0	786.0	145912022.0				
44611	2022-02-20	Russia	15147762.0	168399.0	338595.0	735.0	145912022.0				
44612	2022-02-21	Russia	15297628.0	149866.0	339319.0	724.0	145912022.0				
44613	2022-02-22	Russia	15430540.0	132912.0	340101.0	782.0	145912022.0				
44614	2022-02-23	Russia	15566425.0	135885.0	340872.0	771.0	145912022.0				
44615	2022-02-24	Russia	15697674.0	131249.0	341624.0	752.0	145912022.0				
44616	2022-02-25	Russia	15819594.0	121920.0	342397.0	773.0	145912022.0				
44617	2022-02-26	Russia	15941241.0	121647.0	343178.0	781.0	145912022.0				
44618	2022-02-27	Russia	16055851.0	114610.0	343934.0	756.0	145912022.0				
44619	2022-02-28	Russia	16161596.0	105745.0	344655.0	721.0	145912022.0				
44620	2022-03-01	Russia	16257688.0	96092.0	345427.0	772.0	145912022.0				
44621	2022-03-02	Russia	16353868.0	96180.0	346197.0	770.0	145912022.0				
44622	2022-03-03	Russia	16445802.0	91934.0	346967.0	770.0	145912022.0		49.33	8.44	110.29
44623	2022-03-04	Russia	16533932.0	88130.0	347730.0	763.0	145912022.0	53.93	49.37	8.47	110.31
44624	2022-03-05	Russia	16619507.0	85575.0	348467.0	737.0	145912022.0	53.97	49.41	8.56	110.47
44625	2022-03-06	Russia	16698139.0	78632.0	349196.0	729.0	145912022.0	53.98	49.43	8.56	110.51
44626	2022-03-07	Russia	16770275.0	72136.0	349853.0	657.0	145912022.0	53.98	49.43	8.56	110.51
44627	2022-03-08	Russia	16835844.0	65569.0	350490.0	637.0	145912022.0				
44628	2022-03-09	Russia	16893631.0	57787.0	351124.0	634.0	145912022.0	54.0	49.44	8.57	110.55
44629	2022-03-10	Russia	16943915.0	50284.0	351776.0	652.0	145912022.0	54.04	49.47	8.59	110.63
44630	2022-03-11	Russia	16993625.0	49710.0	352437.0	661.0	145912022.0	54.05	49.49	8.6	110.67
44631	2022-03-12	Russia	17040721.0	47096.0	353054.0	617.0	145912022.0	54.05	49.49	8.6	110.67
44632	2022-03-13	Russia	17084672.0	43951.0	353635.0	581.0	145912022.0				
44633	2022-03-14	Russia	17124792.0	40120.0	354157.0	522.0	145912022.0		49.51	8.65	110.84
44634	2022-03-15	Russia	17160872.0	36080.0	354702.0	545.0	145912022.0	54.12	49.56	8.67	110.89
44635	2022-03-16	Russia	17196841.0	35969.0	355267.0	565.0	145912022.0	54.13	49.57	8.68	110.91
44636	2022-03-17	Russia	17231013.0	34172.0	355816.0	549.0	145912022.0	54.13	49.57	8.69	110.92
44637	2022-03-18	Russia	17264828.0	33815.0	356327.0	511.0	145912022.0	54.13	49.57	8.69	110.92
44638	2022-03-19	Russia	17297181.0	32353.0	356812.0	485.0	145912022.0	54.13	49.57	8.69	110.92
44639	2022-03-20	Russia	17327694.0	30513.0	357234.0	422.0	145912022.0	54.21	49.61	8.71	111.06
44640	2022-03-21	Russia	17356036.0	28342.0	357634.0	400.0	145912022.0	54.29	49.62	8.75	111.19
44641	2022-03-22	Russia	17382051.0	26015.0	358093.0	459.0	145912022.0	54.33	49.69	8.78	111.33
44642	2022-03-23	Russia	17408475.0	26424.0	358510.0	417.0	145912022.0	54.44	49.72	8.81	111.51
44643	2022-03-24	Russia	17433393.0	24918.0	358919.0	409.0	145912022.0	54.56	49.83	8.81	111.74
44644	2022-03-25	Russia	17458275.0	24882.0	359307.0	388.0	145912022.0	54.57	49.83	8.82	111.76
44645	2022-03-26	Russia	17481799.0	23524.0	359693.0	386.0	145912022.0	54.76	49.89	8.85	112.04
44646	2022-03-27	Russia	17504537.0	22738.0	360021.0	328.0	145912022.0	54.77	49.89	8.86	112.05
44647	2022-03-28	Russia	17525184.0	20647.0	360347.0	326.0	145912022.0	54.77	49.9	8.86	112.06
44648	2022-03-29	Russia	17544419.0	19235.0	360674.0	327.0	145912022.0		49.92	8.87	112.12
44649	2022-03-30	Russia	17564186.0	19767.0	361014.0	340.0	145912022.0		49.93	8.87	112.14
44650	2022-03-31	Russia	17583111.0	18925.0	361348.0	334.0	145912022.0				
44651	2022-04-01	Russia	17601907.0	18796.0	361679.0	331.0	145912022.0				
44652	2022-04-02	Russia	17619521.0	17614.0	362008.0	329.0	145912022.0				
44653	2022-04-03	Russia	17636019.0	16498.0	362304.0	296.0	145912022.0				
44654	2022-04-04	Russia	17651048.0	15029.0	362581.0	277.0	145912022.0	54.79	49.97	9.18	112.47
44655	2022-04-05	Russia	17664790.0	13742.0	362890.0	309.0	145912022.0	54.81	50.0	9.2	112.54
44656	2022-04-06	Russia	17679300.0	14510.0	363175.0	285.0	145912022.0	54.82	50.0	9.21	112.57
44657	2022-04-07	Russia	17693468.0	14168.0	363455.0	280.0	145912022.0	54.87	50.04	9.41	112.85
44658	2022-04-08	Russia	17707591.0	14123.0	363731.0	276.0	145912022.0	54.87	50.04	9.41	112.85
44659	2022-04-09	Russia	17720977.0	13386.0	364011.0	280.0	145912022.0				
44660	2022-04-10	Russia	17733809.0	12832.0	364265.0	254.0	145912022.0				
44661	2022-04-11	Russia	17745453.0	11644.0	364506.0	241.0	145912022.0	54.92	50.06	9.42	112.93
44662	2022-04-12	Russia	17756183.0	10730.0	364779.0	273.0	145912022.0				
44663	2022-04-13	Russia	17767760.0	11577.0	365038.0	259.0	145912022.0	54.96	50.09	9.44	112.96
44664	2022-04-14	Russia	17778928.0	11168.0	365285.0	247.0	145912022.0	55.01	50.15	9.45	113.08
44665	2022-04-15	Russia	17790211.0	11283.0	365540.0	255.0	145912022.0	55.02	50.15	9.46	113.11
44666	2022-04-16	Russia	17801103.0	10892.0	365774.0	234.0	145912022.0				
44667	2022-04-17	Russia	17811199.0	10096.0	366001.0	227.0	145912022.0				
44668	2022-04-18	Russia	17820486.0	9287.0	366209.0	208.0	145912022.0	55.04	50.17	9.51	113.18
44669	2022-04-19	Russia	17829009.0	8523.0	366436.0	227.0	145912022.0	55.06	50.18	9.64	113.34
44670	2022-04-20	Russia	17838087.0	9078.0	366654.0	218.0	145912022.0	55.08	50.19	9.65	113.39
44671	2022-04-21	Russia	17846818.0	8731.0	366845.0	191.0	145912022.0	55.15	50.22		113.72
44672	2022-04-22	Russia	17855661.0	8843.0	367036.0	191.0	145912022.0	55.16	50.23		113.76
44673	2022-04-23	Russia	17864332.0	8671.0	367203.0	167.0	145912022.0				
44674	2022-04-24	Russia	17872625.0	8293.0	367366.0	163.0	145912022.0				
44675	2022-04-25	Russia	17880154.0	7529.0	367521.0	155.0	145912022.0				
44676	2022-04-26	Russia	17887152.0	6998.0	367692.0	171.0	145912022.0	55.3	50.38		113.82
44677	2022-04-27	Russia	17894787.0	7635.0	367850.0	158.0	145912022.0				
44678	2022-04-28	Russia	17902334.0	7547.0	368011.0	161.0	145912022.0	55.34	50.41	9.7	113.91
44679	2022-04-29	Russia	17909924.0	7590.0	368166.0	155.0	145912022.0	55.41	50.42	9.72	114.02
44680	2022-04-30	Russia	17917191.0	7267.0	368319.0	153.0	145912022.0	55.42	50.43	9.72	114.03
44681	2022-05-01	Russia	17924145.0	6954.0	368463.0	144.0	145912022.0				
44682	2022-05-02	Russia	17930267.0	6122.0	368595.0	132.0	145912022.0	55.42		9.72	114.08
44683	2022-05-03	Russia	17935641.0	5374.0	368716.0	121.0	145912022.0	55.42		9.72	114.08
44684	2022-05-04	Russia	17940665.0	5024.0	368840.0	124.0	145912022.0	55.44		9.73	114.11
44685	2022-05-05	Russia	17945617.0	4952.0	368974.0	134.0	145912022.0				
44686	2022-05-06	Russia	17951065.0	5448.0	369106.0	132.0	145912022.0	55.46		9.73	114.13
44687	2022-05-07	Russia	17956472.0	5407.0	369236.0	130.0	145912022.0				
44688	2022-05-08	Russia	17961837.0	5365.0	369350.0	114.0	145912022.0				
44689	2022-05-09	Russia	17966773.0	4936.0	369451.0	101.0	145912022.0				
44690	2022-05-10	Russia	17971207.0	4434.0	369548.0	97.0	145912022.0				
44691	2022-05-11	Russia	17975243.0	4036.0	369644.0	96.0	145912022.0				
44692	2022-05-12	Russia	17979272.0	4029.0	369752.0	108.0	145912022.0				
44693	2022-05-13	Russia	17984104.0	4832.0	369855.0	103.0	145912022.0				
44694	2022-05-14	Russia	17989065.0	4961.0	369961.0	106.0	145912022.0				
44695	2022-05-15	Russia	17993952.0	4887.0	370057.0	96.0	145912022.0				
44696	2022-05-16	Russia	17998438.0	4486.0	370145.0	88.0	145912022.0				
44697	2022-05-17	Russia	18002493.0	4055.0	370252.0	107.0	145912022.0				
44698	2022-05-18	Russia	18007169.0	4676.0	370354.0	102.0	145912022.0				
44699	2022-05-19	Russia	18012019.0	4850.0	370449.0	95.0	145912022.0	55.51	50.43	9.82	114.23
44700	2022-05-20	Russia	18017039.0	5020.0	370542.0	93.0	145912022.0				
44701	2022-05-21	Russia	18022001.0	4962.0	370642.0	100.0	145912022.0	55.51	50.43	9.82	114.23
44702	2022-05-22	Russia	18026628.0	4627.0	370721.0	79.0	145912022.0				
44703	2022-05-23	Russia	18030719.0	4091.0	370795.0	74.0	145912022.0				
44704	2022-05-24	Russia	18034423.0	3704.0	370882.0	87.0	145912022.0	55.52	50.44	9.82	114.25
44705	2022-05-25	Russia	18038920.0	4497.0	370972.0	90.0	145912022.0	55.53	50.5	9.82	114.31
44706	2022-05-26	Russia	18043539.0	4619.0	371061.0	89.0	145912022.0	55.53	50.5	9.84	114.33
44707	2022-05-27	Russia	18048085.0	4546.0	371141.0	80.0	145912022.0	55.53	50.5	9.84	114.34
44708	2022-05-28	Russia	18052544.0	4459.0	371223.0	82.0	145912022.0	55.53	50.5	9.84	114.34
44709	2022-05-29	Russia	18056662.0	4118.0	371306.0	83.0	145912022.0	55.53	50.5	9.84	114.34
